C0 C1 Cinter N sigmaAdd sigmaObs sigmaV sigmaX tpsInt rmseW
1.704915 0.15916 28.35465 1169.979564 0.97568 1.437167 0.710831 3.115839 6.316884 0.062442
2.194578 1.868783 37.073247 545.17021 1.47451 1.106026 0.077541 5.241681 27.33015 0.148659
0.606219 2.327727 67.700612 2390.633764 0.426858 0.451819 0.981383 6.397915 16.532594 0.027464
1.46116 0.538069 49.370861 1061.574675 0.329332 0.683146 0.599699 6.308205 24.1318 0.032763
1.702586 2.321119 16.176713 2318.435159 0.649515 1.717549 0.287678 8.333821 13.698389 0.068235
0.40187 0.284948 9.976343 2110.407273 0.990199 1.175406 0.061344 3.475252 15.885149 0.050968
1.376795 0.852715 32.556514 800.420318 0.36806 1.773935 0.289615 4.88112 10.454924 0.095422
0.689974 1.221339 68.558641 1047.440991 1.102005 0.815447 0.274842 7.605291 13.277961 0.091886
0.862594 0.159203 56.712307 901.961914 1.704264 1.944675 0.529443 1.09676 25.216013 0.114483
2.210278 0.196422 88.347887 951.019522 1.705906 1.313356 0.905253 5.932092 17.174992 0.141856
1.07441 1.536565 47.306071 1969.382615 1.634188 0.795151 1.04908 7.167548 14.15039 0.115249
1.723102 0.780945 49.826175 803.187591 1.474449 1.602948 0.533676 3.136323 27.683315 0.09006
0.612896 0.220725 81.332676 1643.259843 1.395792 0.608 0.913025 10.568804 24.662076 0.109095
1.100386 0.796934 64.404346 1680.595657 0.172004 1.655447 0.67391 2.051704 5.000265 0.050474
1.893591 0.532314 8.39588 873.30174 1.1747 0.535694 0.061464 1.10663 23.170217 0.136298
2.434043 1.669498 68.542709 447.539643 0.164075 0.138877 0.891313 4.428045 15.909758 0.038378
0.912669 0.092914 50.994442 2164.674292 0.240313 0.122183 0.750072 2.172534 17.221427 0.017475
2.177453 0.439005 17.855884 2127.573107 1.668274 1.210117 0.176944 4.175514 19.56282 0.088548
1.447531 1.874128 42.721056 1122.352752 0.97486 0.784986 0.819529 2.664231 25.580805 0.081705
2.127873 0.234531 78.300742 1885.969247 1.688666 1.594626 0.725095 1.656218 16.483233 0.085347
0.589867 1.98995 53.403462 1298.572496 0.795372 1.921087 0.554853 6.642532 16.811455 0.06011
0.970606 1.359823 11.529318 1666.914397 1.423749 1.703591 0.820782 6.000861 18.477441 0.061155
0.782807 2.203618 71.430481 1786.447694 1.651703 1.761718 0.387444 10.546281 14.401557 0.064864
1.728325 1.406362 85.520036 2385.537101 1.803978 0.797165 0.6244 10.750402 13.506662 0.115668
0.528996 2.028438 85.901669 1399.225812 1.207341 1.966413 0.441664 0.177527 12.469248 0.271325
2.012874 0.429333 75.20304 2499.498172 1.066362 0.33388 0.232673 10.826822 8.230144 0.072594
1.767045 0.447227 52.206626 1068.999332 1.333685 0.234414 1.030138 10.115075 22.448293 0.142116
0.928011 1.351143 92.450643 936.773162 0.204634 0.262384 0.691882 3.528389 29.263101 0.034428
2.277076 0.245731 12.7766 905.609767 0.255244 0.718682 0.793586 4.566495 7.673622 0.032669
2.173413 0.502706 93.699464 704.903522 0.156624 2.000598 1.003594 5.463642 6.965922 0.067279
1.276845 1.935971 78.233569 1406.674263 0.862399 1.686293 0.454432 8.002957 11.735345 0.056923
0.646531 1.703849 10.581339 808.520673 0.126782 1.700665 0.955708 5.205539 25.42167 0.069743
1.071263 0.545723 15.875425 1395.532641 0.43551 0.645917 0.151687 4.276569 14.568427 0.034833
1.722455 2.190224 7.211693 1358.899373 0.264449 1.509325 1.02913 1.134848 23.623517 0.062737
1.155921 1.511199 81.007569 1993.418757 0.938874 0.551777 0.437728 7.732127 24.903694 0.058382
0.568399 2.300079 73.639621 2180.541913 0.485572 1.954432 0.887885 7.358023 5.936898 0.044127
2.355127 0.433278 50.471989 1237.687857 1.026502 1.128595 1.01064 3.97326 27.604975 0.062089
1.469493 1.567115 94.676087 2304.196279 2.043581 2.05922 0.680355 1.698509 25.048602 0.055878
1.678189 1.089749 13.563717 1340.516079 0.195176 1.861993 0.837992 7.698795 13.508977 0.078883
2.372505 0.432478 13.674702 1868.429844 1.681118 1.817098 0.694365 9.079576 5.681 0.084462
0.959618 0.7558 97.40081 1578.974423 1.781489 0.273781 0.107517 5.454565 14.582663 0.154099
2.185628 1.307169 37.911094 603.127396 0.568977 1.91468 0.916482 6.163822 23.715726 0.097721
1.124494 1.597705 14.94635 1739.817961 0.369279 1.658316 0.488327 2.843011 19.86046 0.060428
2.390414 0.943086 25.574332 1924.428119 2.072037 0.926441 0.341127 7.259523 25.911277 0.148093
1.762714 0.826483 13.998854 556.370174 0.726775 1.384208 0.879074 1.698546 6.569304 0.097856
0.83148 0.078581 53.889769 2149.034635 1.981059 1.672065 0.511194 4.571464 6.6434 0.102497
1.043387 0.834937 67.384692 1576.639729 1.944592 1.084171 0.884479 4.279498 14.441004 0.13608
0.805459 0.088483 46.232602 877.279521 1.858149 0.931709 0.873712 10.222258 8.047382 0.191289
0.823757 1.581804 45.460376 688.013223 1.240541 1.027249 0.360121 10.877593 8.919167 0.109554
0.783527 0.217997 38.50404 1129.726379 0.9744 1.591648 0.641819 0.320052 12.434812 0.069159
0.657438 2.103248 63.917676 1984.635445 0.164583 0.538795 0.619838 1.319621 15.206374 0.033447
2.070865 0.521003 4.003931 2115.350507 1.350513 0.819503 0.966767 1.176347 15.831139 0.082764
1.78754 0.577374 66.688399 1892.027148 0.97646 2.052804 0.360278 10.310018 16.578472 0.04544
1.085243 1.545156 41.865811 2242.174245 0.234195 1.943943 0.135929 0.907461 10.510523 0.051151
1.79183 1.686442 12.587779 1558.039178 1.098155 0.706781 0.549702 2.859807 6.349608 0.084731
1.581677 1.328861 33.909152 1488.525422 2.094808 0.847072 0.263625 3.229917 28.563401 0.194572
0.339563 0.576077 34.476705 1695.319829 0.711607 1.962572 0.14064 4.627073 19.161017 0.059389
0.820162 1.609212 45.8906 2281.475433 0.193941 0.566341 0.823872 1.078437 6.502744 0.023903
1.606527 2.126861 8.395535 1070.832888 1.594037 0.8507 0.433187 3.86709 12.825514 0.27849
1.97056 2.264635 17.157076 1329.683071 1.568972 0.698701 0.729955 10.716642 17.442274 0.151197
2.473631 1.937758 97.692397 2467.985543 1.475024 1.823962 0.036717 8.866287 7.126762 0.048072
2.305478 1.565444 65.672721 737.179629 0.390292 1.781238 0.320964 3.713211 28.861311 0.081386
1.363006 0.947394 84.589885 641.541712 1.749962 1.428747 0.173821 5.669001 29.052082 0.133072
1.816053 2.066439 24.650286 2029.032462 1.564334 1.62232 0.906328 9.589734 16.061652 0.056046
1.028986 1.08377 37.943826 2444.135447 0.99641 1.253966 0.90053 1.342683 5.354978 0.038589
1.67248 2.289438 50.188366 1690.383023 0.364837 0.996451 0.8053 8.685686 10.634119 0.037092
1.728109 2.071111 53.101643 1943.705631 1.258806 1.757497 0.117733 0.802994 11.197995 0.052319
2.320003 0.731935 25.843121 1979.936175 1.798503 1.439812 0.732976 3.024043 18.880462 0.089661
1.231837 2.062 40.307686 939.713592 0.497623 0.513568 0.152679 4.101726 7.886378 0.049858
1.707415 2.324026 67.213733 1213.758057 1.051501 0.424479 0.599049 1.606404 22.040289 0.156391
2.311299 2.406329 87.551421 1331.92565 0.914386 2.041808 0.922288 9.078299 28.735036 0.05671
2.403228 1.183146 10.14132 2450.053689 1.366496 1.778313 0.866039 5.054157 25.404467 0.057601
1.506386 0.878313 27.933438 1199.87418 1.925591 0.171793 0.151546 8.592609 19.735984 0.205294
2.050432 1.350415 49.401526 1388.710097 1.388903 0.955827 1.025134 4.053456 27.265658 0.088592
1.408801 2.079668 98.313265 1777.483045 0.714932 1.474127 0.767864 9.92148 29.026055 0.044489
1.617553 1.015588 13.091699 2465.912142 0.20789 1.350286 0.323721 1.596274 17.747011 0.053636
0.405531 1.70977 43.434174 1339.759213 0.414335 1.733941 0.335053 1.769319 6.045513 0.051258
1.02613 1.511153 94.583883 1321.283898 1.339285 1.950849 0.040741 0.141329 11.434538 0.083379
1.940332 0.041143 36.236173 2167.996881 1.806752 1.679415 0.391816 5.643974 26.955777 0.092974
1.031376 2.126198 15.486111 1755.970515 1.531329 2.057954 0.963559 6.162113 5.858603 0.059972
1.623424 2.416181 73.313996 992.103914 0.893581 1.562655 1.004211 6.957126 19.843186 0.060864
1.200696 0.152274 60.995604 801.198163 1.592062 1.682524 0.340758 1.171941 11.780845 0.120877
2.380656 0.354421 60.645715 634.036772 1.675422 1.325814 1.036758 5.595756 12.167688 0.165804
1.768718 0.330267 11.272872 848.245428 0.881948 1.921816 0.888979 4.044717 25.812278 0.08049
1.974678 0.623787 95.167525 655.330746 0.647461 0.239963 0.479135 10.661497 29.26519 0.08254
0.733659 1.338013 17.927715 436.659384 1.440377 0.650968 0.436772 7.465832 18.269073 0.454839
1.29585 0.900645 86.772698 1656.400681 0.527899 0.915297 0.45963 9.218948 15.949969 0.033934
1.284404 1.360694 42.772019 1201.885208 0.665218 1.176738 0.193333 5.792609 12.333735 0.056715
1.787247 1.294012 73.67161 2155.847674 1.348023 0.356702 0.038854 11.050498 17.404832 0.099343
1.664953 1.681058 9.059297 2345.035909 2.092307 0.381024 0.388257 1.953453 21.419168 0.174297
1.512201 1.630033 46.822197 2365.966585 0.534728 0.474128 0.644614 5.500998 13.769079 0.026712
0.603312 0.761146 83.824524 2447.759879 1.378412 0.274322 0.968871 7.013422 18.497359 0.099785
1.229388 1.407289 31.365758 2327.417549 1.141758 1.390366 0.214304 8.36126 25.143858 0.047584
2.09738 2.234983 35.949247 2336.152361 1.005419 0.54394 0.179852 0.744922 15.748168 0.081959
2.365869 0.176115 52.913611 1161.476389 0.878613 0.602261 0.229497 2.232909 28.682061 0.067594
1.144788 2.145617 96.120217 1732.686632 0.422792 0.68249 0.074135 2.781633 24.616828 0.039536
0.496829 1.565198 28.113448 714.480605 1.891646 1.659015 0.303798 3.157005 19.490484 0.593784
1.224936 1.358578 85.233451 2424.667301 0.753401 1.146912 0.965358 11.056762 6.004746 0.031275
2.201959 2.156976 58.917543 2065.380371 0.355706 0.539685 0.41884 9.220142 17.59861 0.022929
0.556368 1.807494 15.576723 927.323353 0.128094 0.765891 0.835616 5.570329 9.613987 0.038167
1.069455 0.73908 91.412705 1760.204365 0.628858 2.017547 0.536723 0.249509 24.111569 0.05322
2.383294 1.159402 18.031482 621.235202 0.669783 1.220592 0.045929 9.455607 29.559287 0.072342
0.41739 0.56091 70.990287 2305.978972 0.81563 1.572302 0.245697 7.571888 29.882885 0.048482
0.87782 1.427234 16.618275 441.442002 1.935588 1.183174 0.925059 3.921729 21.532178 0.764838
1.88618 2.457557 96.833725 407.089092 1.048109 0.301251 0.67201 2.945855 15.840503 0.258577
2.147765 2.24444 48.411144 1085.815233 1.163971 2.09445 0.739261 4.160287 13.264895 0.073766
1.346145 0.213339 49.885126 2078.489286 0.887113 1.089991 0.701277 9.290634 23.278006 0.041737
1.086501 1.097163 39.582256 1446.442059 2.050429 0.264539 0.959956 0.769889 9.4206 0.212387
0.736117 0.017853 10.54255 947.08034 1.454918 0.141603 0.232679 8.326391 20.315109 0.165205
0.52052 0.533185 89.174594 1213.832777 0.527058 0.939041 0.273458 5.255146 29.348477 0.045695
2.119489 2.341616 71.520393 2369.852876 1.037993 1.773644 0.064226 6.676107 20.033328 0.048417
1.16395 2.045475 47.520195 2222.037613 1.176062 0.974645 0.887344 11.039738 26.332543 0.056805
0.992239 2.290778 24.190698 1545.527922 1.66281 0.69295 0.882505 6.849711 19.447106 0.240407
1.44574 1.767356 18.494004 1076.747229 1.908162 0.653973 0.15199 0.003606 20.471252 0.368522
0.772287 0.07514 46.054235 1221.212826 1.623197 1.556144 0.561034 7.579672 22.712752 0.108364
0.452273 1.507343 44.761363 1395.532427 0.719055 1.509028 0.514873 7.35424 8.450362 0.050896
1.441272 2.170069 60.329512 1062.170142 0.964543 1.188036 0.722665 7.289191 7.052894 0.053813
0.772949 0.39625 84.242106 836.249028 1.751348 1.321971 0.743635 7.692298 12.689958 0.138965
0.661095 1.108181 83.53111 725.163394 1.714216 1.363544 0.2787 6.900149 19.735336 0.13689
1.070068 0.268823 38.221343 843.736087 0.560809 1.039588 0.906073 5.12733 7.402903 0.051078
0.82322 1.690135 47.499399 1177.176173 0.929799 0.579398 0.55858 7.899084 27.589729 0.087544
0.434863 0.083245 89.181727 636.125948 0.312487 0.107983 0.481319 7.190283 19.606916 0.042843
1.657972 1.805494 46.504887 1009.655268 0.860695 0.551401 0.96281 6.326618 15.810922 0.07843
1.709775 0.325673 75.392625 1068.919535 1.081526 0.304661 0.252919 9.895645 28.178312 0.113185
1.339163 2.063265 71.720571 1135.010173 1.95102 0.857587 0.21539 2.460327 26.299656 0.28753
1.309937 0.766233 60.978972 1323.178626 0.834081 0.94978 1.027545 4.639231 14.443466 0.0439
2.211899 0.156874 16.788826 1160.991631 1.618985 1.678812 0.734195 7.017297 7.064044 0.109611
1.487869 0.7902 26.745441 1377.884434 1.977497 0.411981 0.854597 0.341773 10.659492 0.233441
0.656807 0.730054 46.96231 1393.538932 1.011726 1.364642 0.43201 9.765625 27.191893 0.049098
0.651746 0.440627 88.831251 676.898705 1.885321 1.888291 1.092248 6.117004 11.613175 0.113479
2.328326 1.208348 86.289251 1708.433418 0.693169 1.432233 0.804125 0.417097 14.203927 0.04421
1.425218 1.883226 4.521008 1741.396261 0.449845 1.996073 0.912097 10.730636 25.502654 0.067949
0.804651 0.363068 84.994621 1149.948641 1.261192 1.645586 0.924859 9.772898 17.102189 0.064883
1.803786 1.052516 8.58567 2062.235381 1.671539 0.929074 0.533278 0.860944 24.817797 0.12145
1.107 2.131493 22.428619 1727.344691 1.453087 0.119704 0.1663 10.708618 11.570672 0.13156
0.627773 1.457518 69.669904 741.63625 1.89873 0.282314 1.001454 0.630907 12.948652 0.278715
1.594805 1.865966 3.632509 1218.545434 0.987154 1.281379 0.722949 1.359922 28.523193 0.066517
1.428047 1.762511 50.85775 1666.917632 2.025196 1.220287 1.059536 5.531301 25.548965 0.136686
1.168882 0.633099 43.262883 1965.050747 0.886223 1.556842 0.35783 8.196042 20.276784 0.052621
1.285432 1.904313 77.933213 1352.669978 1.785849 1.370759 1.036994 4.543891 24.484679 0.106312
1.693554 0.564093 49.255916 2151.375349 0.524812 1.009952 0.829159 2.218337 8.105093 0.03167
0.434383 0.98977 3.530361 924.700677 0.505605 0.681783 0.649973 8.459704 27.726621 0.04336
1.212326 1.9162 80.397859 1734.030383 1.1317 1.768929 0.336791 7.80451 11.272907 0.052761
1.802161 0.521983 79.093453 2234.253475 0.558214 1.065619 0.44575 6.267446 16.295229 0.028694
1.543312 1.28939 15.924726 1979.291878 0.708696 1.219285 0.808903 7.858711 28.837883 0.041315
1.310745 2.341672 98.421271 1784.675689 1.285654 0.457735 0.606349 3.096204 21.630144 0.135477
2.445841 2.294588 54.529929 1863.047372 0.142174 1.017018 0.155003 8.244164 11.916778 0.04854
1.715953 1.979711 29.515788 1293.217171 0.952481 1.788972 0.520325 9.383483 12.938621 0.071571
1.211431 2.037801 93.633793 1708.972198 0.579348 1.257093 0.297743 9.878033 17.704999 0.048475
0.777148 0.868318 65.573721 2345.900099 0.22796 0.674811 0.344281 0.98402 9.158944 0.026534
1.601714 0.585532 15.712262 485.706817 1.96563 0.24708 0.037775 2.790115 15.796618 0.345455
1.448583 1.60084 92.093767 1514.700936 1.005402 0.265084 0.464186 7.87738 8.935158 0.089396
2.197287 2.228928 67.483995 1450.906238 1.769057 1.166079 0.784056 5.920318 24.631304 0.112625
1.471804 1.058146 91.513761 934.926246 0.84525 1.171218 0.067358 10.11384 6.051161 0.05909
0.794724 1.641704 81.344233 913.269944 0.183826 0.652228 0.462717 3.252565 25.296526 0.048967
1.973366 0.412417 92.870162 2354.201198 1.168071 1.370802 0.40687 3.328541 8.9034 0.047411
1.457376 2.362426 55.79414 1307.411697 1.674361 1.630367 1.086015 2.484992 9.94768 0.102446
1.024393 1.768694 12.44762 638.071017 0.13447 0.804029 1.089854 7.492776 26.512831 0.049176
1.685573 1.77755 98.275555 2176.904457 1.408921 0.816338 0.969269 0.548836 28.58987 0.112774
2.307177 0.835771 28.003203 889.029078 0.748147 0.33348 0.43924 2.832509 13.688689 0.074895
2.105304 0.034411 37.793222 1053.501086 1.261568 0.210082 0.708366 0.900382 21.625631 0.11893
0.427376 1.03774 56.43504 1379.858921 1.626996 1.880582 0.857088 2.905559 15.432955 0.115486
2.034342 0.12246 61.208891 1691.152543 0.626332 2.020214 0.62048 9.565218 5.659839 0.037594
1.850818 1.667759 66.805469 1967.906041 1.469846 1.469309 0.596346 0.661023 13.834784 0.053195
0.452524 0.862762 86.864123 1452.094065 1.23371 0.948112 0.559209 10.967542 20.624743 0.078575
1.917381 1.910061 99.146383 1965.930044 0.383412 1.465013 0.318791 0.170977 11.862562 0.042736
0.845157 2.406931 3.430837 2239.363572 0.716229 1.952969 0.221337 2.796494 5.950776 0.051694
0.950183 0.198251 63.89426 1773.926421 0.533268 1.74009 0.651863 10.744198 25.710209 0.035239
1.820278 0.013732 24.251564 1056.857654 0.904362 0.473036 0.316477 2.022611 27.083856 0.080516
2.152497 1.143507 78.870948 2419.125445 0.851226 1.071287 0.664842 1.782541 19.385091 0.034626
2.160099 1.87879 19.212231 2112.163548 0.325723 0.90598 0.586092 7.623883 17.130486 0.035401
0.408267 2.183153 98.357383 2264.468042 1.939179 0.456864 1.076789 9.400587 20.861767 0.201941
0.724056 1.728918 14.49349 2324.198325 0.445888 1.973481 0.925722 1.672722 12.738712 0.046419
1.632459 1.548956 40.343709 2452.77662 1.099639 1.104563 0.462379 10.356093 13.205804 0.036799
2.140478 1.539045 85.751047 2030.757846 1.663258 1.331846 0.921823 0.571711 6.501573 0.07406
0.671643 2.467166 45.885449 1789.821353 1.70392 0.790761 0.304157 3.508573 24.36379 0.279191
1.77023 1.72204 83.994171 1225.566039 1.712118 0.669185 0.812968 1.413775 25.607085 0.216792
0.399083 2.338948 85.411449 612.103818 1.987549 0.863077 0.849434 5.419968 27.674733 0.599596
0.326952 0.840053 98.137791 2255.436645 1.052471 1.060142 0.493967 0.458186 17.685995 0.135112
1.799473 0.056042 97.083222 1039.655924 1.661237 1.297225 0.102716 3.272637 7.848546 0.130236
1.739607 2.337936 31.996007 2332.765654 1.632906 0.290752 0.656951 9.444723 29.585239 0.134347
1.256093 1.065138 9.594781 776.0354 1.693979 1.618279 1.057221 1.584763 17.915465 0.145504
0.73233 0.438844 26.308421 549.870111 1.601981 1.302511 0.451954 7.808998 8.482294 0.147832
1.641592 2.083138 78.806875 1709.233898 0.965553 0.453446 0.554305 9.816202 20.073967 0.072054
0.348093 2.493941 7.526824 1618.207714 1.361376 0.453583 0.219808 2.158568 16.078352 0.13005
1.545509 0.698884 20.870972 2177.928443 1.013398 1.491525 0.845301 0.876385 16.101813 0.052527
2.040592 0.661183 53.802539 2487.45388 1.87963 2.048656 1.006667 9.768892 12.659844 0.071494
0.319945 0.115202 99.672439 525.171871 1.330953 1.761459 0.997651 10.107107 8.526065 0.110609
0.659764 0.443905 62.020344 458.237951 0.109734 1.23092 0.224516 5.221532 24.851708 0.08541
1.96837 0.036164 66.680754 1198.783514 0.928581 0.934131 1.029839 0.002779 29.344637 0.064284
1.234158 2.091888 71.476611 1690.538238 0.618612 0.569764 0.97898 0.91399 22.592736 0.072558
2.379691 0.598712 5.738875 568.55577 1.122274 1.324847 0.728656 6.696589 6.645691 0.104781
1.273187 2.057788 96.54016 2113.934432 0.394533 0.610362 0.49786 4.349379 20.73774 0.027718
2.164574 2.464058 42.508151 2342.540838 1.148417 0.146394 0.299501 8.457261 9.88317 0.088896
1.666277 0.189771 25.429439 2099.706807 0.846344 1.308702 1.005593 5.30304 9.785099 0.039671
2.318463 0.622663 18.563265 939.231257 0.558904 1.155395 0.05712 6.427973 20.078311 0.051112
1.427326 1.100884 5.005957 2126.854148 0.244817 1.610081 1.073069 9.348301 25.604249 0.052407
1.673737 0.535952 19.343566 2018.500829 0.215037 2.039011 0.463242 7.524957 28.048597 0.053484
1.924633 2.061111 86.24909 1593.498451 0.688734 0.86639 0.757623 5.149592 27.749309 0.036134
2.217493 0.463379 67.048649 558.650441 0.170342 0.190612 0.418156 2.494005 18.550813 0.027032
1.386077 2.299318 21.580716 1492.953407 0.333287 1.891372 1.077739 9.143789 14.987034 0.062352
0.832883 0.810107 6.88246 2468.309308 1.729942 0.8435 0.172508 3.535854 18.627025 0.136105
2.052632 1.20625 72.106053 841.170527 1.443933 1.814311 0.250858 0.520105 22.249558 0.084211
1.620446 0.596432 14.544635 2004.553673 1.458219 1.16369 0.195531 7.625959 10.563529 0.078414
0.778992 0.645757 19.002987 1844.337346 2.090098 0.581177 0.703501 1.795633 17.246732 0.240178
0.511324 0.727195 26.555413 1582.997918 0.515024 0.824884 0.017701 9.475944 18.384686 0.041366
2.162787 0.7216 46.987703 1427.326638 1.8926 1.296207 0.466594 8.715564 28.730378 0.129565
