predictors interp Dz Dt z_max normalisation metric linkage n_clusters CHindex
0 1 2 0 0 1 2 1 3 1.269313705290312
1 0 1 2 2 1 2 3 5 0.0013792622406011614
1 0 2 2 2 1 1 2 2 0.9051635881385867
0 0 0 2 0 0 0 3 5 0.022040609276524962
0 0 2 1 2 1 3 3 2 0.0011415388170272225
1 1 1 2 0 1 0 0 4 0.92963698601555
0 1 2 1 2 1 2 0 1 0.9419320997018235
1 1 2 0 3 1 1 0 3 1.3638567466966385
0 0 1 0 2 0 2 1 2 0.29208474732161294
0 0 3 3 1 1 1 0 2 1.1557296225026226
0 0 0 2 2 0 1 0 3 0.48743566996107357
0 1 1 4 0 0 3 0 4 0.9269017182764877
1 1 0 0 1 0 3 0 2 0.5403640153028946
1 0 1 2 0 1 1 3 4 0.011444651852005723
0 0 0 1 0 1 2 5 5 0.6439818470787757
0 0 2 0 2 1 3 3 2 0.0013873468479912018
1 1 1 0 2 1 0 5 4 0.5533693509078178
1 0 2 2 0 0 2 1 5 0.5334589984129873
0 1 2 0 2 0 3 2 4 0.8647997324373452
0 0 2 1 0 0 3 0 5 0.722075326158519
0 1 0 0 0 0 1 5 5 0.774634446013572
1 1 1 2 2 1 0 5 0 0.7929117326133521
0 0 0 2 1 1 3 0 2 0.6565352451503754
0 1 2 0 0 1 1 3 1 0.0011251374852967457
0 0 3 3 1 1 2 5 5 0.5778679634342478
1 0 1 2 2 1 3 3 2 0.0014744492407507523
1 1 1 4 1 0 3 5 2 0.6322879248853703
0 0 3 3 2 1 2 0 5 2.3947956218461264
1 1 0 0 2 1 0 3 4 8.509022473144332e-05
1 0 1 0 2 0 2 1 0 0.23487654790063428
0 0 0 2 3 0 0 5 1 0.3979179422717132
1 0 1 1 2 1 3 2 1 0.5378145277286053
0 1 1 0 1 1 1 0 5 0.6985157639222963
0 1 0 0 1 1 2 5 4 0.7343073482594015
1 0 3 3 2 1 1 2 4 1.0169373226002851
1 0 1 1 1 1 3 3 5 0.0006997705728530626
1 0 2 0 0 0 1 0 5 0.547330061184885
0 1 2 1 3 1 2 1 1 0.5623856054269898
1 1 1 4 0 0 1 5 4 0.6317651217853106
1 0 2 0 2 1 1 3 5 0.0009185088899456095
0 1 1 1 3 1 0 3 4 0.006664192886016737
1 0 2 1 1 0 3 5 1 0.3730152624778382
0 0 3 3 1 1 0 5 0 0.48549615761853937
1 0 0 0 0 1 0 3 0 0.0001144165141431321
0 0 2 1 0 1 3 0 3 0.8023625772714942
0 0 0 1 0 1 0 2 1 0.8051591892741902
1 0 3 3 1 0 0 3 4 0.13619446166145138
1 1 3 3 1 1 2 2 1 0.8143354739054204
1 0 2 0 0 1 3 5 0 0.743513957816979
1 1 2 2 2 0 3 2 2 0.5438070471109546
0 0 0 0 3 0 2 4 0 0.6290142893736563
0 0 2 2 2 0 0 0 3 0.36136047062826854
1 0 1 1 2 1 3 0 1 0.789628650582772
0 1 2 1 2 0 0 0 1 0.21345135983424174
1 0 2 1 2 1 2 2 2 0.8323847496350842
1 0 3 3 2 0 0 5 5 0.5722072155311816
1 1 2 1 0 1 0 2 4 0.8281707140160017
1 1 1 0 1 1 0 2 5 0.8658709252642734
1 0 1 0 3 1 2 2 4 0.8486666354450685
0 1 0 0 3 1 3 2 2 0.45285804930672835
0 0 1 1 3 1 2 4 1 0.6571982188987336
1 1 1 0 2 0 2 1 4 0.4613062222006367
0 0 2 0 2 0 3 0 3 0.47870627928265025
0 1 2 0 3 0 1 3 1 0.00042100609941709833
0 0 0 2 2 0 3 0 5 0.5427820454078065
0 1 0 0 1 0 1 3 3 0.0008150802830513824
0 0 0 1 0 0 3 2 0 0.7006120564967849
0 1 1 1 1 0 1 5 5 0.6532080339428699
0 1 2 0 2 0 3 3 5 0.0013610518712221774
1 0 2 1 1 1 1 3 3 0.05853341043866798
0 1 0 1 3 1 1 2 3 0.6088359013732185
0 1 3 3 3 1 1 5 3 0.5229623750573801
1 0 1 1 0 0 0 5 1 0.6902607580471187
1 0 0 1 1 0 2 0 0 0.34886996776573204
0 0 2 1 2 1 3 0 1 0.7786586648922177
1 1 1 2 3 0 3 3 2 0.0645901192448572
0 1 0 1 1 1 3 0 1 1.0115217782221728
1 1 0 2 3 1 0 3 1 0.0009423357374058022
1 0 0 0 3 1 0 3 3 9.43025492504825e-05
0 1 1 0 2 1 1 2 3 0.7740161107674632
1 1 0 1 2 1 2 5 5 0.8210361851318715
0 1 0 4 0 1 0 3 1 0.0001416448153789028
1 1 1 4 1 1 0 0 0 0.26381876509371466
0 1 2 0 0 1 1 2 3 1.2406343584499373
0 1 0 0 0 0 0 0 3 0.4657678665493964
0 1 2 1 0 1 0 0 3 0.7245949409101046
1 0 0 0 3 0 3 2 0 0.15985603379237875
0 1 2 4 1 0 2 4 2 0.8258979186269031
1 1 1 4 2 0 3 3 1 0.0003861575562988508
1 1 2 4 3 0 3 0 1 0.7457048837582608
1 1 3 3 3 1 1 0 4 1.3437086928897832
0 1 1 1 1 1 0 3 0 0.07261257665594283
1 0 0 1 0 1 2 3 0 0.0004833462218530433
0 0 0 2 3 0 3 2 5 0.4779248311389704
1 0 0 2 1 0 0 5 4 0.523597952314515
0 1 1 4 0 1 0 3 5 0.0006446084880130534
0 1 2 0 1 1 3 0 4 0.8677540169865189
1 1 1 0 1 1 3 5 3 0.8192358450039492
0 0 2 2 3 1 2 0 2 0.7599097051154181
1 0 1 1 0 0 0 2 2 0.5911950187614374
0 1 0 1 1 0 3 2 3 0.6764261485039247
0 0 1 2 3 0 1 3 1 0.0020681223151600187
0 0 1 2 2 0 1 2 4 0.5248014194284275
0 1 2 2 3 1 2 5 2 0.5285292663847633
0 1 0 4 0 0 2 3 3 0.00047371636709106225
1 0 0 2 2 1 2 4 3 0.9010501258655819
1 1 1 2 1 0 2 4 1 0.7748335074596335
1 1 0 1 0 1 2 2 4 0.8068992031612106
1 1 1 4 1 0 2 3 2 0.00035737800140720074
1 1 2 0 1 0 0 2 4 0.46981458710049456
0 0 2 2 3 1 2 5 5 0.5233061049124965
0 1 2 2 2 1 2 3 0 0.0029362916224296193
1 1 1 1 2 1 1 2 0 0.5359810901131331
1 1 1 0 0 1 3 0 0 0.8857730280618672
0 1 1 1 1 0 2 5 3 0.8913322328295477
1 1 2 0 2 1 1 0 3 0.8341073298523551
0 0 0 1 0 0 1 3 1 0.0007506390127876052
0 0 2 0 3 1 3 0 1 0.5880908575051748
0 1 2 1 2 1 0 3 2 0.02400839842030197
0 0 2 0 1 1 1 5 5 0.4649311094708332
1 0 3 3 1 1 2 0 2 0.9082720502212401
1 1 2 1 1 1 1 0 5 0.7228718483699536
1 1 0 4 0 1 2 4 1 0.8159010292752773
0 0 1 1 3 1 1 3 3 0.00899821821426385
0 0 0 0 0 0 1 0 3 0.7956739754679841
1 1 1 4 2 1 2 2 5 0.9410867076871234
0 1 1 4 3 1 1 2 5 0.8021946561066766
0 1 0 0 2 1 0 0 3 0.667828141243099
0 0 2 0 1 0 0 2 4 0.665408753708459
0 0 1 0 3 0 2 3 0 0.00028836579632883204
1 1 2 2 1 1 2 2 0 0.9463686410348922
1 0 0 0 1 0 3 0 2 0.38252565477019396
0 1 1 1 3 1 0 5 0 0.11493200609400547
1 1 2 0 0 1 3 2 4 1.0950821913009712
0 1 2 0 1 0 0 2 3 0.8213488336390141
0 1 3 3 3 0 3 0 0 0.35092663320865636
1 0 2 1 2 0 3 5 4 0.38245119227335805
0 0 0 0 3 1 2 1 4 0.36919391061309825
1 1 2 4 1 1 2 1 2 0.8707972323992677
1 0 3 3 0 0 1 5 1 0.8853182514862405
1 0 1 2 0 1 2 3 3 0.013661312111649743
1 1 3 3 2 1 2 2 5 1.004976310578055
1 0 0 0 0 0 2 1 0 0.47930051881068764
1 1 0 0 3 1 2 1 5 1.050394917299878
1 1 1 1 1 0 1 0 4 0.6919890087649861
0 0 1 2 3 0 0 0 3 0.14871329893925866
1 0 2 1 3 1 1 5 0 1.2960880356435718
1 0 0 1 3 0 2 0 5 0.31801267407519335
1 0 3 3 3 1 0 5 1 0.8926022431734881
0 1 3 3 3 0 2 1 2 0.7201950573574566
1 1 0 4 1 0 0 3 3 0.0003123867175273952
0 1 1 2 1 0 0 3 4 0.12231878984583403
1 0 0 0 2 0 1 5 2 0.27188276814088536
1 1 1 0 3 0 2 3 0 0.0002690032428595913
0 1 3 3 3 0 3 2 0 0.35092663320865636
1 0 1 2 3 0 1 0 4 0.5345763896732192
0 1 2 0 1 1 3 0 5 0.7464629335041961
1 1 1 0 2 1 3 3 2 0.00014466027383043396
0 1 0 2 1 1 0 2 3 0.6918643827978446
0 1 1 2 2 0 0 3 3 0.10058305882060688
0 0 3 3 1 1 2 5 3 0.382561345313359
0 0 0 2 2 1 1 5 3 0.6215489413307567
1 0 1 2 1 0 1 3 4 0.0027126456339194843
0 0 2 2 2 1 2 1 1 0.8164971485249263
1 0 2 2 3 1 0 3 2 0.002680496194240934
1 0 1 2 0 0 3 3 5 0.01771656929743567
0 1 2 2 1 1 0 3 0 0.002907192279336111
0 1 2 1 0 0 2 4 5 1.0759695102090472
1 1 0 1 0 1 1 5 0 0.7884447993230458
0 0 0 0 3 1 2 4 4 0.734473559737578
0 1 1 1 3 0 2 2 5 0.6454423103945055
1 0 2 0 1 0 2 1 5 0.3358714404086663
0 0 2 1 2 0 3 0 1 0.6200718450494298
0 0 0 0 3 0 1 3 1 0.00016166913823988455
1 0 0 2 1 1 1 5 3 0.9238385929788329
1 1 2 2 0 0 0 0 1 0.3758034801838997
0 1 2 0 3 0 1 0 2 0.6968871091853778
1 1 0 1 0 1 1 0 0 0.35127540198482116
1 1 1 0 0 0 2 2 2 0.6948182216979832
0 1 0 1 1 0 1 0 3 0.598210211805358
1 0 0 1 1 1 2 3 1 0.0003478478776750915
1 0 0 2 2 1 1 3 2 0.0007458779214255131
0 1 2 0 1 0 0 2 5 0.7166598755218914
0 0 1 1 2 1 2 5 2 1.9913507489904092
0 0 1 0 1 0 2 0 1 0.23962162078415727
0 0 2 2 2 1 0 3 5 0.014087362830435565
0 1 1 4 1 0 0 2 3 0.7481563968743252
0 0 3 3 1 0 2 1 2 0.6460439211656148
1 1 0 1 0 1 2 5 2 0.6731894023500805
1 1 0 1 0 1 3 0 5 0.7512211688903265
0 1 1 4 3 1 3 5 2 0.5075230157669844
0 1 3 3 2 1 1 5 5 2.525376329461855
0 0 2 1 2 1 3 2 1 0.35836890885491524
0 1 2 4 2 0 3 3 2 0.0010935677360986397
1 1 2 1 2 0 0 3 3 0.08106027410301081
1 1 2 4 1 0 2 1 1 0.7672849964841333
1 0 2 0 3 0 3 3 5 0.0007576801231701109
1 0 1 0 0 0 0 0 2 0.5393482081433778
1 0 0 0 2 0 2 5 5 0.44446361888533215
0 1 2 0 0 0 0 5 5 0.716383249691336
0 1 2 4 1 1 1 0 1 0.7516183521599554
0 1 2 4 2 0 2 3 2 0.0010935677360986397
0 1 2 2 1 1 0 0 4 0.7464513155167805
1 0 3 3 3 1 1 5 3 0.9290791982831341
0 1 1 1 0 1 3 2 5 0.8926901559645309
0 1 1 1 3 0 0 3 4 0.012840954486587
1 0 0 0 3 0 1 0 3 0.5027796693782279
0 0 3 3 0 1 3 2 0 0.7585828136049687
0 0 2 0 0 1 3 5 5 0.8549027876130549
0 0 1 2 3 0 1 5 1 0.38413532495190733
0 1 0 4 2 0 3 0 4 0.5581487534511729
0 1 1 2 2 0 0 5 3 0.726701655541018
1 1 1 0 3 1 0 2 5 1.1276481111941183
0 0 1 1 2 1 0 3 0 0.0020190843232923026
0 0 0 1 0 0 3 2 2 0.65914590560473
0 0 2 1 3 0 1 3 4 0.042469629075592825
0 0 0 0 1 0 1 2 3 0.7654838131021562
0 0 2 0 0 0 2 2 1 0.4441344156542312
1 1 2 2 3 1 2 2 2 1.129396400027469
1 0 2 0 2 1 2 2 4 0.8034972885354301
1 0 1 0 2 0 2 2 4 0.3733910107386066
1 0 0 1 0 0 0 0 3 0.6011176249547753
1 0 2 2 2 1 0 5 0 0.010287575237224619
0 1 0 0 2 0 0 2 3 0.7525428287418208
0 0 1 2 1 0 2 4 3 0.8379101625879223
0 0 0 2 3 1 3 3 3 0.008446856097436763
0 0 0 0 2 0 3 5 3 0.766856894126797
0 0 0 2 3 1 3 3 5 0.006092925439285963
0 0 1 2 3 1 0 2 1 0.362908026049922
0 1 1 1 1 0 2 4 0 0.5717871335433714
1 1 2 0 2 0 3 5 1 0.4025914644653072
1 1 1 2 0 1 1 2 4 0.8158290315022799
0 1 2 0 3 0 3 5 2 0.28373324457751437
0 0 1 0 2 1 1 3 3 0.00043434363007234213
0 0 1 2 2 0 1 2 2 0.5418397986585595
1 0 2 0 0 1 0 3 5 0.0003265960143922564
0 1 1 4 1 0 3 5 1 0.5067002073083138
0 1 2 0 2 0 1 0 1 0.5191486908229476
1 1 0 2 3 0 2 4 3 0.8123360776332794
0 1 3 3 0 0 1 5 3 0.8352794025689662
1 0 1 2 2 1 1 0 3 0.8503562440693123
0 1 2 4 0 1 1 0 3 0.7259760614729934
0 0 1 1 2 1 2 3 1 0.001313743278894596
1 0 0 0 3 0 2 2 2 0.6502841618969502
0 0 1 1 1 0 3 0 1 0.4933589949122555
0 0 1 2 0 0 2 0 2 0.6447668034088246
1 0 0 1 1 0 0 5 3 0.5392675659949722
1 1 3 3 0 0 2 0 4 0.8912419174160698
0 0 0 1 3 1 1 0 5 0.5007647380415767
0 1 2 0 1 1 2 1 5 0.724437608077928
0 1 1 0 1 1 2 2 5 0.8014546022210806
0 1 1 2 3 0 3 0 0 0.23243959844045203
0 1 2 1 2 0 2 5 5 0.5429257722410499
1 1 0 2 1 1 1 3 0 0.0006315175721910364
0 1 0 4 0 1 2 1 0 0.6837716147886794
1 0 2 0 2 1 1 3 0 0.00036353204738837763
0 1 0 0 1 0 2 3 1 0.0002472848770292795
0 0 2 0 3 1 0 3 2 0.0012146943555591204
1 0 1 0 1 0 0 2 4 0.4077342977309078
0 0 1 0 3 0 1 2 0 0.413278580074375
1 1 3 3 0 0 1 0 3 0.7006994679666472
0 0 2 1 1 1 0 2 2 0.7128118822369639
0 1 2 1 2 1 3 0 0 0.30042658402143213
0 1 3 3 2 0 1 5 3 2.859644756660503
1 0 0 2 2 1 1 5 2 0.7757547190068337
1 0 1 1 2 1 1 5 5 0.7465938967357104
1 1 1 0 1 0 2 3 1 0.00039651317073293086
0 0 1 1 1 0 2 5 5 0.6353787188128355
1 1 0 0 0 1 2 1 0 0.36678327333050736
1 0 0 0 3 1 2 3 1 0.0001061317738985464
1 0 2 2 2 0 0 2 4 0.3901240578737865
1 1 0 1 0 1 1 5 3 0.7398384187265425
1 0 0 0 2 0 1 0 3 0.489359686446096
0 1 1 4 1 0 2 4 5 0.9096276974508261
0 0 0 0 3 0 2 4 3 0.6692495637992513
1 1 0 4 0 0 0 0 4 0.4617316355508872
1 1 1 1 2 1 0 3 5 0.03297756856941664
0 1 1 1 2 0 1 3 1 0.03845215067085365
1 0 3 3 1 1 1 0 3 0.9554195379308205
0 1 2 0 2 1 0 3 2 0.0006097469753751052
1 0 0 2 3 0 3 5 1 0.6453414146845623
1 1 0 1 3 1 3 2 1 1.3420710549885821
1 1 3 3 2 1 2 4 5 1.0692346767996923
0 1 1 2 1 1 1 3 4 0.10239989506343253
0 1 2 2 2 0 2 0 1 0.8339291829755355
0 1 2 4 1 0 0 3 2 0.0009942869846959964
1 0 2 2 0 1 2 0 1 0.6338661867165972
0 0 0 0 0 0 0 2 0 0.5905412293322236
0 1 0 1 1 0 2 1 0 0.5539030572067548
1 1 2 2 1 1 3 5 5 0.7042131913859515
1 1 3 3 0 1 0 0 4 0.9511778211919383
0 1 2 2 1 0 0 5 0 0.551438288279856
1 0 1 1 1 1 1 0 0 0.647926365577431
0 0 0 1 0 0 0 0 1 0.3741125717069288
0 0 2 0 2 1 1 3 1 0.0008889596369049757
0 1 2 4 0 0 2 3 3 0.20270037120083156
0 1 2 4 3 1 1 0 5 0.6639836907699533
1 1 1 2 1 0 2 5 3 0.45314036327496
1 0 2 1 3 1 2 2 2 0.9984280217906883
0 1 1 4 3 1 0 5 2 0.5953030205653017
1 0 0 2 1 1 3 5 4 0.8376133936814217
1 1 3 3 3 1 3 5 1 0.8201594018493922
1 1 1 2 3 1 1 2 4 1.0470787378194584
0 1 1 4 2 1 1 5 3 0.908697252734061
1 0 3 3 2 0 0 3 0 0.051950164682662225
0 1 1 0 0 1 1 0 1 0.8513952795305371
0 1 2 1 0 0 1 5 3 0.8896563803859516
1 0 1 1 1 0 1 5 4 0.3591469585066687
0 0 0 2 1 0 1 3 5 0.01650431667397397
1 1 2 1 3 1 2 5 0 0.9254637448303267
1 0 0 1 1 0 3 3 3 0.0011956871221569078
1 1 3 3 0 0 0 5 0 0.5623559983478094
0 1 2 4 2 1 3 5 4 0.6086252665501262
1 0 3 3 3 0 1 2 5 0.6447006305351823
1 1 0 0 0 0 2 3 1 0.00016676908805785733
1 1 0 4 2 1 3 2 1 0.5989393280832535
0 0 2 2 1 0 2 4 0 0.4887118097346947
0 0 0 2 1 1 2 2 3 0.8079257176457847
1 1 0 0 0 0 1 3 1 0.00016676908805785733
0 1 0 1 0 1 2 4 0 0.784737323874979
0 1 0 1 2 0 0 0 3 0.327094543620193
1 1 2 1 1 1 2 1 5 0.7122647241610334
0 0 2 0 1 0 3 0 3 0.3017017225352771
0 1 0 2 0 0 3 5 5 0.8172579520261576
1 0 1 0 0 0 0 3 3 0.0005411593864717852
0 1 2 4 3 1 2 5 3 0.721554045507567
0 1 0 4 1 0 3 2 4 0.7557229157120523
0 1 2 2 3 0 1 3 0 0.07246217170197236
0 0 3 3 2 0 2 0 4 2.041877685762204
1 0 2 2 2 0 0 5 5 0.31085750302804543
0 1 0 0 1 1 0 3 1 0.0008963361507365879
0 1 0 0 3 0 3 3 2 0.0001570725808570546
0 1 2 0 1 1 0 5 2 0.7422854845890944
0 1 2 4 2 1 2 1 1 0.2684131378264416
0 1 3 3 1 0 2 3 5 0.015987835438821457
1 0 0 0 0 1 2 5 5 0.6446099012859163
0 1 0 4 2 0 0 3 3 0.00028367193233435456
0 1 3 3 1 1 2 4 0 0.7909533103966256
1 1 0 2 1 1 2 1 0 0.29766537482566413
1 1 2 4 2 0 3 5 0 0.2880825261493942
0 0 0 2 2 0 3 0 5 0.5427820454078065
1 1 0 4 0 0 2 1 5 0.5285038305703138
1 0 1 1 0 1 0 5 5 0.6603666609586992
0 1 2 2 0 0 2 5 4 0.9458507673348776
1 0 0 0 3 0 3 3 3 0.00012181691349462436
1 0 2 2 1 0 2 2 2 0.4406851080410457
0 0 1 2 1 0 3 0 2 0.49179249739542946
1 0 1 0 3 0 0 5 3 0.5692834107615924
0 0 2 2 2 0 0 0 3 0.36136047062826854
1 0 2 1 2 1 1 0 2 0.8655093011456889
1 0 1 2 2 1 1 5 5 0.7548818440240429
0 1 2 4 0 1 1 5 2 0.9066502749771923
0 0 1 1 0 0 3 0 3 0.5272262791003158
0 0 1 2 3 0 2 3 4 0.012784209557449001
0 0 2 2 0 1 1 3 0 0.0035079842347969957
1 1 1 0 1 0 0 5 2 0.6215081375697066
1 1 1 1 1 1 0 3 4 0.00713348178709042
1 0 2 1 0 0 2 0 1 0.7348198625004355
0 1 1 4 1 0 0 5 1 0.8286915901391149
1 1 0 4 2 0 0 0 4 0.33413345564735475
1 0 0 2 1 1 2 5 2 0.9859286364889046
0 1 3 3 2 1 1 2 2 3.864248345373071
0 0 2 0 3 1 3 5 2 0.6137507923280712
1 1 1 1 1 1 2 1 3 0.7648520222748513
0 1 0 4 2 0 2 3 4 0.00024286070572573717
1 1 0 0 3 1 2 3 1 0.00015399217236010342
1 0 3 3 2 1 3 0 3 0.9228894058977118
1 0 2 2 0 1 0 5 0 0.5665755257245523
0 1 2 4 1 1 0 0 2 0.6396159999838584
0 1 2 2 2 1 3 3 0 0.0029362916224296193
1 0 2 2 3 0 2 0 1 0.6718368731194408
0 1 1 1 3 1 1 2 1 0.4468422231289949
1 0 1 1 3 0 2 1 4 0.5626732529063836
1 1 2 4 3 0 1 3 5 0.00019160234862900487
0 0 0 0 3 1 2 0 3 0.5049391081110114
0 1 1 0 0 1 2 2 5 1.0510352131589233
1 0 0 2 0 0 0 2 1 0.48857972964304053
0 0 0 2 3 0 1 3 2 0.017588529649243727
0 0 0 1 0 0 0 2 3 0.8424052320158266
1 0 3 3 0 0 0 2 2 0.611564999316897
1 0 0 0 2 1 2 5 0 0.4796206553576914
0 1 0 0 0 0 1 5 2 0.729255216225197
0 1 1 0 2 1 1 5 4 0.6927881283482535
1 0 2 2 1 1 3 3 5 0.043729741927472934
1 1 2 2 2 1 0 2 3 0.9519785017345036
0 1 2 0 0 0 0 3 5 0.024271337298442143
1 1 3 3 0 0 0 3 1 0.003390071770218753
1 1 3 3 3 0 3 3 2 0.001007797112471062
0 1 2 4 3 1 1 2 1 0.2565139163042876
1 1 3 3 1 1 2 5 1 0.5336458336405313
1 1 0 2 3 0 3 0 4 0.459768940161971
1 0 1 1 3 1 3 2 3 1.0011851938373733
0 1 0 2 2 1 3 5 0 0.09537229076889985
0 1 2 2 2 0 3 5 1 0.6315634227366255
0 0 0 0 1 0 1 5 0 0.3990621566937784
1 0 0 2 2 1 1 2 1 0.8782651459881273
0 1 1 4 2 0 3 5 4 0.5987031273966983
1 0 0 2 1 1 0 3 1 0.0012978088122508828
1 0 2 2 2 1 3 2 1 0.45842526919385407
0 1 1 1 1 0 0 3 0 0.09162548801311683
0 1 2 1 2 1 2 1 1 0.24558523112601818
1 0 2 1 3 0 0 5 4 0.5859515823557998
0 1 1 2 2 1 3 3 3 0.07553410553780332
0 0 2 2 2 0 2 0 3 0.47179875795557275
0 0 1 1 3 1 3 5 1 0.6020295262056732
0 1 0 1 3 1 2 1 1 0.19029915925310606
0 1 1 1 0 0 2 3 5 0.019671806300835922
0 1 2 1 0 1 3 5 1 1.1532156022198745
1 1 0 4 1 0 1 3 4 8.823373466555798e-05
1 1 2 4 0 0 2 3 2 0.0005383411640310044
0 1 1 4 2 0 1 5 4 0.7689320880256152
1 0 3 3 2 1 2 0 3 0.7027683474498717
0 1 1 4 2 1 2 0 4 0.506698274269284
0 0 0 0 1 1 3 3 2 0.0003476180584418155
1 1 2 1 2 1 2 4 0 1.1653371019350156
1 0 2 1 2 1 2 0 4 0.7268658571061517
0 0 1 0 0 0 2 0 5 0.7376254327582978
0 0 0 1 0 1 1 3 5 0.001359585672481289
1 0 0 2 2 1 0 0 4 0.7071124272429111
1 0 0 0 2 1 0 5 1 0.5583554118354981
0 0 1 1 3 1 3 5 0 0.11368809679195586
0 0 0 0 1 1 3 3 3 0.00034000231890910995
0 0 1 1 3 0 2 1 3 0.13974574013867372
0 1 2 2 2 1 2 5 2 0.9110152831061169
0 0 1 1 1 0 3 5 4 0.5209473511366882
0 1 0 0 0 0 3 3 0 0.00043327323158631466
0 1 1 2 1 1 1 3 3 0.12467880512572926
0 1 1 2 3 1 3 5 4 0.6169735738246739
0 1 1 0 0 0 2 5 3 0.8164056989527482
0 1 0 2 2 0 3 0 2 0.30376365269216926
1 0 2 1 2 0 2 0 4 0.41058447504632867
1 1 2 4 1 1 2 5 2 0.8322051180594244
0 1 1 2 2 0 1 2 4 0.6826969189099811
1 1 0 0 2 1 1 0 1 0.3440194253751357
1 0 0 2 2 0 3 5 3 0.46803697742089734
1 0 3 3 3 0 1 5 5 0.689616140206672
0 0 2 0 3 1 3 3 1 0.001416063047086049
1 1 1 2 3 1 0 3 3 0.004775519208960186
1 0 0 0 0 0 3 5 1 0.5641746202061293
1 0 0 1 3 0 1 3 5 0.0005444543065814026
0 0 2 0 1 0 2 4 4 0.7685013032777589
0 0 2 2 2 1 3 0 5 0.664763607400829
1 1 1 2 3 1 0 2 0 1.5952230444511677
1 1 2 4 1 1 3 0 5 1.0964207379557303
0 1 2 0 1 0 0 3 1 0.03997041112704487
1 1 0 0 2 0 2 3 2 0.00018503272531296793
1 1 3 3 1 1 0 3 3 0.14364157612327239
0 1 1 2 2 1 2 0 3 0.7630233517689002
0 1 1 4 1 1 0 3 2 0.0005592747683110307
1 0 3 3 2 0 3 5 5 0.391100771271941
0 0 2 1 1 1 2 1 4 0.6463846249521603
1 1 0 2 3 0 2 5 5 0.6466392228219452
1 1 1 0 3 1 2 1 5 0.9294612830562298
1 1 3 3 2 1 3 0 4 1.160187461917609
1 1 0 2 1 1 2 4 3 0.9081407935885955
1 0 1 0 2 0 2 0 2 0.653801796713294
0 1 1 1 2 0 3 2 5 0.6841058468883725
1 1 1 0 2 1 2 1 3 0.7188728553790565
0 0 0 0 1 0 0 0 0 0.42940817004182075
0 1 0 4 3 1 2 5 3 0.5891808203979272
0 1 2 4 2 1 1 0 3 0.7665701925442007
0 0 2 1 0 1 2 0 2 0.735946272579405
1 0 3 3 3 0 2 3 5 0.07729697369128338
0 0 2 1 3 0 1 0 1 0.21910970281297293
1 1 1 0 0 0 1 0 3 0.5911103231775058
0 1 2 4 3 1 2 5 1 0.297721932301618
0 1 1 4 3 1 2 3 1 0.00019987603511952551
0 0 0 1 1 1 0 3 1 0.005433498776711989
1 1 2 1 3 1 1 2 4 1.0987250521661758
1 0 2 1 2 1 1 3 3 0.040895362018253036
0 1 0 4 2 0 0 0 2 0.31418394385854687
0 1 1 2 0 1 3 5 4 0.9899559690967714
1 0 0 1 1 1 3 3 4 0.00048345729211668736
0 0 0 0 0 0 1 0 0 0.611398913860113
0 1 0 4 0 1 0 5 5 0.8513221185279993
1 1 0 1 2 0 0 0 5 0.4057441902802596
0 0 2 2 3 0 0 0 0 0.19316478977337456
0 1 2 4 3 1 2 0 0 0.12298660913733198
1 1 0 0 1 1 2 1 2 0.9387903586565554
1 0 2 1 1 0 3 0 4 0.4585949354813259
0 1 3 3 3 1 1 3 3 0.012986500722513526
1 1 2 0 1 1 2 2 1 0.9064860647247324
0 0 1 2 2 1 3 5 4 0.4953451126962191
1 0 2 1 3 1 0 0 0 1.347499816542909
1 1 1 4 1 0 1 5 4 0.46047734826375425
1 1 1 2 1 0 0 5 4 0.6528892884799895
0 0 1 0 0 1 1 2 5 0.8088171816708131
0 1 3 3 2 0 0 3 4 0.0018794222280520056
0 1 1 1 2 0 0 3 2 0.03865481696652259
1 1 0 2 1 1 1 2 4 1.0193073696197517
0 0 3 3 1 1 2 4 2 1.146034195828951
0 0 2 0 2 0 0 3 3 0.01731542777706709
1 1 2 2 2 1 2 5 0 0.7462936113282562
1 0 0 1 1 0 1 3 0 0.0005254308616764406
1 1 1 4 1 0 3 0 4 0.49529314790113715
0 0 1 1 3 0 2 2 1 0.2909963133369207
0 1 1 1 2 0 1 2 1 0.5382306336630115
0 1 1 0 3 1 3 3 4 0.0007747610829284062
1 1 2 4 2 1 3 2 3 0.8866022681197994
0 0 1 2 0 1 1 3 2 0.002101789404351456
0 1 0 4 2 0 1 5 1 0.2024663121583064
0 0 1 0 3 0 0 3 4 0.00035910301051104163
0 0 1 2 1 1 3 3 2 0.004566313733859925
0 0 2 2 0 1 0 0 0 0.5471484385760204
1 1 3 3 0 1 3 2 0 0.8338763373753991
1 0 2 0 1 1 0 0 4 0.6053099630622827
1 0 2 0 2 0 2 3 2 0.0006467289855014117
0 0 2 2 2 1 2 0 0 0.2294826571694358
1 1 2 1 0 0 1 3 0 0.0032836187386442272
0 1 0 2 3 0 1 5 5 0.6688689471919338
1 1 1 4 1 0 3 2 1 0.6095237877517531
0 1 2 0 3 0 2 5 5 0.6463084787151788
0 0 3 3 0 1 0 5 3 0.9044806357965721
1 1 1 0 3 0 2 3 0 0.0002690032428595913
0 0 0 1 1 1 2 0 1 0.70672385884446
1 1 0 0 3 1 3 2 2 1.0712948673707279
